market_id,model_id,type_class,name,short_name,brand,baumuster,class,body,model_year,product_group,all_terrain,currency,net_price,price,steering_position
de_DE,2946531,X294,Mercedes-AMG EQE 53 4MATIC+ SUV,Mercedes-AMG EQE 53 4MATIC+ SUV,Mercedes-AMG,2946531,EQE,Offroader,805,PKW,False,EUR,117175.0,139438.25,LEFT
de_DE,2969551,Z296,Mercedes-MAYBACH EQS 680 SUV,Mercedes-MAYBACH EQS 680 SUV,Mercedes-Maybach,2969551,EQS,Offroader,805,PKW,False,EUR,168600.0,200634.0,LEFT
de_DE,4656001,N465,G 580 mit EQ Technologie,G 580 mit EQ Technologie,Mercedes-Benz,4656001,G-Klasse,Geländewagen,X23,GELAENDEWAGEN,False,EUR,119850.0,142621.5,LEFT
de_DE,2951111,V295,EQE 300,EQE 300,Mercedes-Benz,2951111,EQE,Limousine lang,805,PKW,False,EUR,56460.0,67187.4,LEFT
de_DE,2951211,V295,EQE 350+,EQE 350+,Mercedes-Benz,2951211,EQE,Limousine lang,805,PKW,False,EUR,60010.0,71411.9,LEFT
de_DE,2951121,V295,EQE 350 4MATIC,EQE 350 4MATIC,Mercedes-Benz,2951121,EQE,Limousine lang,805,PKW,False,EUR,62310.0,74148.9,LEFT
de_DE,2951221,V295,EQE 500 4MATIC,EQE 500 4MATIC,Mercedes-Benz,2951221,EQE,Limousine lang,805,PKW,False,EUR,74130.0,88214.7,LEFT
de_DE,2971231,V297,EQS 450+,EQS 450+,Mercedes-Benz,2971231,EQS,Limousine lang,805,PKW,False,EUR,92060.0,109551.4,LEFT
de_DE,2971241,V297,EQS 450 4MATIC,EQS 450 4MATIC,Mercedes-Benz,2971241,EQS,Limousine lang,805,PKW,False,EUR,95260.0,113359.4,LEFT
de_DE,2971341,V297,EQS 500 4MATIC,EQS 500 4MATIC,Mercedes-Benz,2971341,EQS,Limousine lang,805,PKW,False,EUR,105360.0,125378.4,LEFT
de_DE,2971441,V297,EQS 580 4MATIC,EQS 580 4MATIC,Mercedes-Benz,2971441,EQS,Limousine lang,805,PKW,False,EUR,119080.0,141705.2,LEFT
de_DE,2951321,V295,Mercedes-AMG EQE 43 4MATIC,Mercedes-AMG EQE 43 4MATIC,Mercedes-AMG,2951321,EQE,Limousine lang,805,PKW,False,EUR,88030.0,104755.7,LEFT
de_DE,2951531,V295,Mercedes-AMG EQE 53 4MATIC+,Mercedes-AMG EQE 53 4MATIC+,Mercedes-AMG,2951531,EQE,Limousine lang,805,PKW,False,EUR,93030.0,110705.7,LEFT
de_DE,2971551,V297,Mercedes-AMG EQS 53 4MATIC+,Mercedes-AMG EQS 53 4MATIC+,Mercedes-AMG,2971551,EQS,Limousine lang,805,PKW,False,EUR,130260.0,155009.4,LEFT
de_DE,2231661,V223,S 450 e mit EQ Hybrid Technologie,S 450 e mit EQ Hybrid Technologie,Mercedes-Benz,2231661,S-Klasse,Limousine lang,805,PKW,False,EUR,110590.0,131602.1,LEFT
de_DE,2231691,V223,S 580 e 4MATIC mit EQ Hybrid Technologie,S 580 e 4MATIC mit EQ Hybrid Technologie,Mercedes-Benz,2231691,S-Klasse,Limousine lang,805,PKW,False,EUR,121590.0,144692.1,LEFT
de_DE,2239691,Z223,Mercedes-Maybach S 580 e mit EQ Hybrid Technologie,Mercedes-Maybach S 580 e mit EQ Hybrid Technologie,Mercedes-Maybach,2239691,S-Klasse,MAYBACH,805,PKW,False,EUR,155300.0,184807.0,LEFT
de_DE,42089313_000,E420,EQT 200 standard,EQT 200 standard,Mercedes-Benz,42089313,EQT,Großraumlimousine,XZ0,VAN,False,EUR,41550.0,49444.5,LEFT
de_DE,44781313_088,E447,EQV 250 lang,EQV 250 lang,Mercedes-Benz,44781313,EQV,Großraumlimousine,XZ2,VAN,False,EUR,63262.0,75281.78,LEFT
de_DE,44781313_069,E447,EQV 300 lang,EQV 300 lang,Mercedes-Benz,44781313,EQV,Großraumlimousine,XZ2,VAN,False,EUR,66427.0,79048.13,LEFT
de_DE,44781513_063,E447,EQV 250 extralang,EQV 250 extralang,Mercedes-Benz,44781513,EQV,Großraumlimousine,XZ2,VAN,False,EUR,64048.0,76217.12,LEFT
en_US,2436021_US4,X243,MY24 EQB250W,MY24 EQB250W,Mercedes-Benz,2436021,EQB,Sport Utility Vehicle,805,PKW,False,USD,53050.0,53050.0,LEFT
en_US,2436021_US5,X243,MY25 EQB250W,MY25 EQB250W,Mercedes-Benz,2436021,EQB,Sport Utility Vehicle,805,PKW,False,USD,7778277.0,7778277.0,LEFT
en_US,2436091_US4,X243,MY24 EQB300W4,MY24 EQB300W4,Mercedes-Benz,2436091,EQB,Sport Utility Vehicle,805,PKW,False,USD,57000.0,57000.0,LEFT
en_US,2436091_US5,X243,MY25 EQB300W4,MY25 EQB300W4,Mercedes-Benz,2436091,EQB,Sport Utility Vehicle,805,PKW,False,USD,7778277.0,7778277.0,LEFT
en_US,2436131_US4,X243,MY24 EQB350W4,MY24 EQB350W4,Mercedes-Benz,2436131,EQB,Sport Utility Vehicle,805,PKW,False,USD,60650.0,60650.0,LEFT
en_US,2436131_US5,X243,MY25 EQB350W4,MY25 EQB350W4,Mercedes-Benz,2436131,EQB,Sport Utility Vehicle,805,PKW,False,USD,7778277.0,7778277.0,LEFT
en_US,2946211_US4,X294,MY24 EQE350X,MY24 EQE350X,Mercedes-Benz,2946211,EQE,Sport Utility Vehicle,805,PKW,False,USD,79415.0,79415.0,LEFT
en_US,2946211_US5,X294,MY25 EQE350X,MY25 EQE350X,Mercedes-Benz,2946211,EQE,Sport Utility Vehicle,805,PKW,False,USD,7777777.0,7777777.0,LEFT
en_US,2946121_US4,X294,MY24 EQE350X4,MY24 EQE350X4,Mercedes-Benz,2946121,EQE,Sport Utility Vehicle,805,PKW,False,USD,79415.0,79415.0,LEFT
en_US,2946121_US5,X294,MY25 EQE350X4,MY25 EQE350X4,Mercedes-Benz,2946121,EQE,Sport Utility Vehicle,805,PKW,False,USD,7777777.0,7777777.0,LEFT
en_US,2946221_US3,X294,MY23 EQE500X4,MY23 EQE500X4,Mercedes-Benz,2946221,EQE,Sport Utility Vehicle,804,PKW,False,USD,89500.0,89500.0,LEFT
en_US,2946221_US4,X294,MY24 EQE500X4,MY24 EQE500X4,Mercedes-Benz,2946221,EQE,Sport Utility Vehicle,805,PKW,False,USD,89500.0,89500.0,LEFT
en_US,2946221_US5,X294,MY25 EQE500X4,MY25 EQE500X4,Mercedes-Benz,2946221,EQE,Sport Utility Vehicle,805,PKW,False,USD,7777777.0,7777777.0,LEFT
en_US,2966231_US4,X296,MY24 EQS450X,MY24 EQS450X,Mercedes-Benz,2966231,EQS,Sport Utility Vehicle,804,PKW,False,USD,105700.0,105700.0,LEFT
en_US,2966231_US5,X296,MY25 EQS450X,MY25 EQS450X,Mercedes-Benz,2966231,EQS,Sport Utility Vehicle,805,PKW,False,USD,7777777.0,7777777.0,LEFT
en_US,2966241_US4,X296,MY24 EQS450X4,MY24 EQS450X4,Mercedes-Benz,2966241,EQS,Sport Utility Vehicle,804,PKW,False,USD,108700.0,108700.0,LEFT
en_US,2966241_US5,X296,MY25 EQS450X4,MY25 EQS450X4,Mercedes-Benz,2966241,EQS,Sport Utility Vehicle,805,PKW,False,USD,7777777.0,7777777.0,LEFT
en_US,2966441_US4,X296,MY24 EQS580X4,MY24 EQS580X4,Mercedes-Benz,2966441,EQS,Sport Utility Vehicle,804,PKW,False,USD,127550.0,127550.0,LEFT
en_US,2966441_US5,X296,MY25 EQS580X4,MY25 EQS580X4,Mercedes-Benz,2966441,EQS,Sport Utility Vehicle,805,PKW,False,USD,7777777.0,7777777.0,LEFT
